kList(4),            Time(us),                Time%,   Calls (Top 161, sorted by calls)
-------------------------------------------------------------
('aten::t', 'aten::transpose', 'aten::as_strided', 'aten::sum'), 144.7049999954179, 0.00010991988006439925%, 3
('aten::transpose', 'aten::as_strided', 'aten::sum', 'aten::empty'), 113.7859999909997, 8.643338842759039e-05%, 3
('aten::as_strided', 'aten::sum', 'aten::empty', 'aten::fill_'), 108.99999999534339, 8.279787793709307e-05%, 3
('aten::sum', 'aten::empty', 'aten::fill_', 'aten::view'), 117.45499999076128, 8.922041057570446e-05%, 3
('aten::expand', 'aten::as_strided', 'aten::to', 'aten::div'), 15125.244999986142, 0.011489341186522764%, 3
('aten::as_strided', 'aten::to', 'aten::div', 'aten::to'), 15138.453999991529, 0.011499374922028854%, 3
('aten::to', 'aten::div', 'aten::to', 'aten::empty_strided'), 15139.612999993376, 0.01150025531414524%, 3
('aten::max_pool2d_with_indices_backward', 'aten::zeros_like', 'aten::empty_like', 'aten::empty'), 302765.8299999926, 0.22998502969663312%, 3
('aten::empty_like', 'aten::empty', 'aten::zero_', 'aten::fill_'), 213089.45599998906, 0.16186564007635232%, 3
('aten::empty', 'aten::zero_', 'aten::fill_', 'aten::resize_as_'), 213025.6819999814, 0.16181719648122922%, 3
('aten::zero_', 'aten::fill_', 'aten::resize_as_', 'aten::resize_'), 212957.99099999852, 0.16176577747981397%, 3
('aten::fill_', 'aten::resize_as_', 'aten::resize_', 'aten::zero_'), 137818.37399999797, 0.10468870558190796%, 3
('aten::resize_as_', 'aten::resize_', 'aten::zero_', 'aten::fill_'), 62681.56700000167, 0.04761376819810623%, 3
('aten::mkldnn_convolution_backward', 'aten::mkldnn_convolution_backward_weights', 'aten::empty', 'aten::empty'), 597827.4279999956, 0.45411782030371184%, 3
('aten::copy_', 'aten::addcdiv_', 'aten::addcdiv', 'aten::zeros'), 44.8070000000298, 3.4036004742094396e-05%, 2
('aten::addcdiv_', 'aten::addcdiv', 'aten::zeros', 'aten::empty'), 43.537999998778105, 3.307205513466047e-05%, 2
('aten::addcdiv', 'aten::zeros', 'aten::empty', 'aten::zero_'), 27.41499999910593, 2.0824805721728004e-05%, 2
('aten::empty', 'aten::zero_', 'aten::zero_', 'aten::zero_'), 27.661999996751547, 2.1012430269034406e-05%, 2
('aten::zero_', 'aten::fill_', 'aten::zero_', 'aten::conv2d'), 264002.2680000067, 0.20053970240288183%, 2
('aten::fill_', 'aten::zero_', 'aten::conv2d', 'aten::convolution'), 522843.29000000283, 0.3971588523623652%, 2
('aten::zero_', 'aten::conv2d', 'aten::convolution', 'aten::_convolution'), 781676.3209999986, 0.5937719322498975%, 2
('aten::add_', 'aten::zeros', 'aten::empty', 'aten::zero_'), 100.89699999988079, 7.664272927124683e-05%, 2
('aten::empty', 'aten::mul_', 'aten::to', 'aten::empty_strided'), 131.15100000053644, 9.962407788840385e-05%, 2
('aten::empty', 'aten::conv2d', 'aten::convolution', 'aten::_convolution'), 331967.708, 0.25216717217628254%, 1
('aten::new_empty_strided', 'aten::empty_strided', 'aten::copy_', 'aten::zeros'), 68.88099999725819, 5.232294156148201e-05%, 1
('aten::empty_strided', 'aten::copy_', 'aten::zeros', 'aten::empty'), 50.96000000089407, 3.870990697182153e-05%, 1
('aten::copy_', 'aten::zeros', 'aten::empty', 'aten::zero_'), 41.850999999791384, 3.1790587061248124e-05%, 1
('aten::empty', 'aten::zeros_like', 'aten::empty_like', 'aten::empty_strided'), 29.076999999582767, 2.2087283457295054e-05%, 1
('aten::empty_like', 'aten::empty_strided', 'aten::zero_', 'aten::mul_'), 39.55900000035763, 3.0049552784247748e-05%, 1
('aten::empty_strided', 'aten::zero_', 'aten::mul_', 'aten::to'), 46.16400000080466, 3.506680034236589e-05%, 1
('aten::zero_', 'aten::mul_', 'aten::to', 'aten::empty_strided'), 44.36199999973178, 3.36979767080737e-05%, 1
Total time: 131645885.99499829us
