kList(4),            Time(us),                Time%,   Calls (Top 368, sorted by calls)
-------------------------------------------------------------
('aten::copy_', 'aten::mkldnn_convolution', 'aten::empty', 'aten::as_strided_'), 733321.963000007, 2.0323416826750518%, 7
('aten::empty', 'aten::zeros_like', 'aten::empty_like', 'aten::empty_strided'), 10930.876000000164, 0.03029402642199667%, 7
('aten::expand', 'aten::as_strided', 'aten::copy_', 'aten::slice'), 206.2640000000829, 0.0005716437608394001%, 6
('aten::as_strided', 'aten::copy_', 'aten::slice', 'aten::as_strided'), 116.68300000019372, 0.0003233773656387331%, 6
('aten::copy_', 'aten::copy_', 'aten::view', 'aten::add'), 100012.51499999687, 0.2771764835627262%, 6
('aten::add', 'aten::conv2d', 'aten::convolution', 'aten::_convolution'), 2289769.625999999, 6.345908740555502%, 6
('aten::empty_like', 'aten::empty', 'aten::copy_', 'aten::contiguous'), 11735.321000000462, 0.03252347976910734%, 6
('aten::empty', 'aten::copy_', 'aten::contiguous', 'aten::empty_like'), 11751.998999997973, 0.032569701478382125%, 6
('aten::copy_', 'aten::contiguous', 'aten::empty_like', 'aten::empty'), 11760.734999997541, 0.03259391258596485%, 6
('aten::leaky_relu_backward', 'aten::empty', 'aten::zeros_like', 'aten::empty_like'), 21960.674000002444, 0.06086220705466966%, 6
('aten::to', 'aten::clone', 'aten::empty_strided', 'aten::copy_'), 158.72899999981746, 0.0004399044065573068%, 5
('aten::clone', 'aten::empty_strided', 'aten::copy_', 'aten::slice'), 221.83099999977276, 0.0006147864247303654%, 5
('aten::empty_strided', 'aten::copy_', 'aten::slice', 'aten::as_strided'), 110.14799999981187, 0.0003052661490556054%, 5
('aten::neg', 'aten::empty', 'aten::neg', 'aten::resize_'), 195.46599999954924, 0.0005417179893531184%, 5
('aten::copy_', 'aten::view', 'aten::add', 'aten::conv2d'), 798264.9160000007, 2.2123257511160688%, 5
('aten::view', 'aten::add', 'aten::conv2d', 'aten::convolution'), 1513459.0569999996, 4.19442766173246%, 5
('aten::empty', 'aten::random_', 'aten::is_floating_point', 'aten::item'), 280.8989999999267, 0.0007784885427215617%, 4
('aten::random_', 'aten::is_floating_point', 'aten::item', 'aten::_local_scalar_dense'), 225.2359999998214, 0.0006242231029955265%, 4
('aten::as_strided', 'aten::copy_', 'aten::to', 'aten::clone'), 96.09500000020489, 0.00026631941200576544%, 4
('aten::copy_', 'aten::to', 'aten::clone', 'aten::empty_strided'), 109.04800000006799, 0.0003022175892643831%, 4
('aten::empty_like', 'aten::empty', 'aten::empty_like', 'aten::empty'), 288.07900000270456, 0.0007983873239165992%, 4
('aten::as_strided_', 'aten::mkldnn_convolution_backward_weights', 'aten::empty', 'aten::empty'), 5404.357999996282, 0.014977734999995792%, 4
('aten::mkldnn_convolution_backward_weights', 'aten::empty', 'aten::empty', 'aten::as_strided_'), 5400.472999998368, 0.014966968041100067%, 4
('aten::pow', 'aten::result_type', 'aten::empty_like', 'aten::empty_strided'), 3557.7690000012517, 0.009860065020351248%, 4
('aten::result_type', 'aten::empty_like', 'aten::empty_strided', 'aten::result_type'), 93.3099999986589, 0.00025860101289190723%, 4
('aten::empty_like', 'aten::empty_strided', 'aten::result_type', 'aten::can_cast'), 87.3019999973476, 0.00024195033358833832%, 4
('aten::randperm', 'aten::empty', 'aten::randperm', 'aten::scalar_tensor'), 602.8099999997139, 0.001670638480157937%, 3
('aten::empty', 'aten::randperm', 'aten::scalar_tensor', 'aten::resize_'), 294.6679999992266, 0.0008166481970606337%, 3
('aten::randperm', 'aten::scalar_tensor', 'aten::resize_', 'aten::resize_'), 276.2999999997555, 0.0007657427913728183%, 3
('aten::expand', 'aten::as_strided', 'aten::copy_', 'aten::to'), 68.75100000016391, 0.0001905377584142046%, 3
('aten::mkldnn_convolution', 'aten::empty', 'aten::as_strided_', 'aten::conv2d'), 9657.009999997914, 0.026763611269345518%, 3
('aten::empty', 'aten::as_strided_', 'aten::conv2d', 'aten::convolution'), 6565.7949999985285, 0.018196562399149532%, 3
('aten::as_strided_', 'aten::conv2d', 'aten::convolution', 'aten::_convolution'), 9795.004999998026, 0.027146053095243712%, 3
('aten::mkldnn_convolution', 'aten::empty', 'aten::as_strided_', 'aten::view'), 3274.380000001285, 0.009074675646827839%, 3
('aten::unfold', 'aten::as_strided', 'aten::unfold', 'aten::as_strided'), 49.65500000026077, 0.00013761476042653138%, 3
('aten::conj', 'aten::mul', 'aten::to', 'aten::empty_strided'), 58.10999999754131, 0.000161047099546982%, 3
('aten::expand', 'aten::as_strided', 'aten::to', 'aten::div'), 132.1509999986738, 0.0003662456591450718%, 3
('aten::as_strided', 'aten::to', 'aten::div', 'aten::to'), 110.6279999986291, 0.0003065964296888069%, 3
('aten::to', 'aten::div', 'aten::to', 'aten::empty_strided'), 108.21400000154972, 0.0002999062266626065%, 3
('aten::is_floating_point', 'aten::item', 'aten::_local_scalar_dense', 'aten::is_floating_point'), 20.766000006347895, 5.755126605328582e-05%, 3
('aten::item', 'aten::_local_scalar_dense', 'aten::is_floating_point', 'aten::item'), 30.37300000526011, 8.41762787058092e-05%, 3
('aten::is_floating_point', 'aten::item', 'aten::_local_scalar_dense', 'aten::empty'), 89.18399999995503, 0.00024716614225776123%, 2
('aten::item', 'aten::_local_scalar_dense', 'aten::empty', 'aten::random_'), 164.89699999997802, 0.000456998512736513%, 2
('aten::_local_scalar_dense', 'aten::empty', 'aten::random_', 'aten::is_floating_point'), 142.16199999986426, 0.00039399032467294607%, 2
('aten::is_floating_point', 'aten::item', 'aten::_local_scalar_dense', 'aten::randperm'), 348.29799999992247, 0.0009652793440092166%, 2
('aten::item', 'aten::_local_scalar_dense', 'aten::randperm', 'aten::empty'), 361.89800000006653, 0.0010029706287098675%, 2
('aten::_local_scalar_dense', 'aten::randperm', 'aten::empty', 'aten::randperm'), 502.23200000004, 0.0013918948012925235%, 2
('aten::scalar_tensor', 'aten::resize_', 'aten::resize_', 'aten::zeros'), 122.44700000008015, 0.00033935181894814275%, 2
