kList(3),            Time(us),                Time%,   Calls (Top 144, sorted by time)
-------------------------------------------------------------
('aten::conv2d', 'aten::convolution', 'aten::_convolution'), 6975306.388000006, 27.184927377761785%, 60
('aten::zero_', 'aten::mul_', 'aten::to'), 42.14500000001863, 0.0001642521060160599%, 1
('aten::resize_', 'aten::resize_', 'aten::ones_like'), 41.028999998699874, 0.0001599027086846932%, 3
('aten::transpose', 'aten::as_strided', 'aten::conj'), 40.796999998856336, 0.00015899853289705505%, 6
('aten::empty_strided', 'aten::copy_', 'aten::zeros'), 39.95699999993667, 0.0001557247929782988%, 1
('aten::copy_', 'aten::zeros', 'aten::empty'), 37.73799999943003, 0.00014707666334648736%, 1
('aten::empty_strided', 'aten::zero_', 'aten::mul_'), 32.57299999985844, 0.00012694706013134422%, 1
('aten::addcdiv_', 'aten::addcdiv', 'aten::zeros'), 32.257999998982996, 0.00012571940765681986%, 2
('aten::expand', 'aten::as_strided', 'aten::to'), 30.1739999987185, 0.00011759741479928608%, 3
('aten::empty', 'aten::fill_', 'aten::view'), 29.105000000447035, 0.00011343119102310444%, 3
('aten::empty_like', 'aten::empty_strided', 'aten::fill_'), 25.250000002561137, 9.840706317058611e-05%, 3
('aten::empty', 'aten::zeros_like', 'aten::empty_like'), 22.52100000018254, 8.777130572110647e-05%, 1
('aten::empty', 'aten::zero_', 'aten::zero_'), 22.42700000014156, 8.740495863432908e-05%, 2
('aten::addcdiv', 'aten::zeros', 'aten::empty'), 21.3719999990426, 8.329329717917725e-05%, 2
('aten::empty', 'aten::expand', 'aten::as_strided'), 20.656999999890104, 8.050672093852649e-05%, 3
Total time: 25658727.320000306us
